MSN,state,Year,data
NGRCB,US,1991,4683709

NGRCB,US,1992,4819689

NGRCB,US,1993,5097770

NGRCB,US,1994,4981010

NGRCB,US,1995,4983520

NGRCB,US,1996,5390535

NGRCB,US,1997,5124955

NGRCB,US,1998,4671034

NGRCB,US,1999,4856823

NGRCB,US,2000,5104047

NGRCB,US,2001,4901935

NGRCB,US,2002,5006146

NGRCB,US,2003,5223765

NGRCB,US,2004,4992951

NGRCB,US,2005,4957655

NGRCB,US,2006,4482650

NGRCB,US,2007,4848708

NGRCB,US,2008,5017569

NGRCB,US,2009,4899378

NGRCB,US,2010,4887375

NGRCB,US,2011,4817368

NGRCB,US,2012,4252794

NGRCB,US,2013,5037081

NGRCB,US,2014,5257900

NGRCB,US,2015,4794495

NGRCB,US,2016,4525157

NGRCB,US,2017,4592899

NGRCB,US,2018,5201731

NGRCB,US,2019,5229448

NGRCB,UT,1960,23398

NGRCB,UT,1961,25571

NGRCB,UT,1962,29031

NGRCB,UT,1963,26990

NGRCB,UT,1964,30338

NGRCB,UT,1965,28365

NGRCB,UT,1966,33307

NGRCB,UT,1967,35976

NGRCB,UT,1968,37721

NGRCB,UT,1969,40652

NGRCB,UT,1970,41870

NGRCB,UT,1971,46758

NGRCB,UT,1972,45823

NGRCB,UT,1973,45975

NGRCB,UT,1974,47941

NGRCB,UT,1975,56763

NGRCB,UT,1976,62958

NGRCB,UT,1977,33789

NGRCB,UT,1978,45707

NGRCB,UT,1979,58021

NGRCB,UT,1980,62949

NGRCB,UT,1981,59030

NGRCB,UT,1982,43152

NGRCB,UT,1983,59144

NGRCB,UT,1984,58743

NGRCB,UT,1985,63132

NGRCB,UT,1986,54639

NGRCB,UT,1987,44859

NGRCB,UT,1988,45663

NGRCB,UT,1989,49112

NGRCB,UT,1990,47266

NGRCB,UT,1991,54300

NGRCB,UT,1992,48232

NGRCB,UT,1993,55992

NGRCB,UT,1994,52289

NGRCB,UT,1995,52101

NGRCB,UT,1996,56659

NGRCB,UT,1997,60572

NGRCB,UT,1998,59479

NGRCB,UT,1999,58571

NGRCB,UT,2000,58488

NGRCB,UT,2001,57901

NGRCB,UT,2002,62972

NGRCB,UT,2003,58286

NGRCB,UT,2004,63940

NGRCB,UT,2005,61162

NGRCB,UT,2006,63445

NGRCB,UT,2007,63944

NGRCB,UT,2008,70088

NGRCB,UT,2009,68221

NGRCB,UT,2010,69191

NGRCB,UT,2011,72827

NGRCB,UT,2012,62511

NGRCB,UT,2013,73988

NGRCB,UT,2014,65270

NGRCB,UT,2015,61290

NGRCB,UT,2016,66810

NGRCB,UT,2017,69592

NGRCB,UT,2018,70265

NGRCB,UT,2019,79528

NGRCB,VA,1960,27851

NGRCB,VA,1961,29498

NGRCB,VA,1962,32335

NGRCB,VA,1963,34532

NGRCB,VA,1964,35534

NGRCB,VA,1965,37433

NGRCB,VA,1966,41923

NGRCB,VA,1967,42740

NGRCB,VA,1968,44933

NGRCB,VA,1969,48110

NGRCB,VA,1970,50842

NGRCB,VA,1971,50775

NGRCB,VA,1972,56804

NGRCB,VA,1973,52859

NGRCB,VA,1974,49198

NGRCB,VA,1975,49714

NGRCB,VA,1976,53474

NGRCB,VA,1977,49993

NGRCB,VA,1978,55299

NGRCB,VA,1979,51980

NGRCB,VA,1980,55631

NGRCB,VA,1981,52167

NGRCB,VA,1982,49503

NGRCB,VA,1983,48720

NGRCB,VA,1984,53285

NGRCB,VA,1985,50653

NGRCB,VA,1986,53574

NGRCB,VA,1987,57638

NGRCB,VA,1988,60934

NGRCB,VA,1989,64244

NGRCB,VA,1990,53632

NGRCB,VA,1991,56504

NGRCB,VA,1992,64883

NGRCB,VA,1993,68525

NGRCB,VA,1994,67746

NGRCB,VA,1995,70823

NGRCB,VA,1996,79208

NGRCB,VA,1997,77138

NGRCB,VA,1998,65955

NGRCB,VA,1999,71799

NGRCB,VA,2000,82460

NGRCB,VA,2001,72928

NGRCB,VA,2002,78157

NGRCB,VA,2003,88513

NGRCB,VA,2004,85292

NGRCB,VA,2005,88962

NGRCB,VA,2006,74224

NGRCB,VA,2007,83963

NGRCB,VA,2008,82700

NGRCB,VA,2009,87426

NGRCB,VA,2010,90406

NGRCB,VA,2011,81379

NGRCB,VA,2012,72906

NGRCB,VA,2013,88862

NGRCB,VA,2014,97426

NGRCB,VA,2015,89558

NGRCB,VA,2016,81054

NGRCB,VA,2017,81148

NGRCB,VA,2018,94171

NGRCB,VA,2019,86516

NGRCB,VT,1960,0

NGRCB,VT,1961,0

NGRCB,VT,1962,0

NGRCB,VT,1963,0

NGRCB,VT,1964,0

NGRCB,VT,1965,0

NGRCB,VT,1966,681

NGRCB,VT,1967,800

NGRCB,VT,1968,718

NGRCB,VT,1969,1014

NGRCB,VT,1970,1055

NGRCB,VT,1971,1125

NGRCB,VT,1972,1216

NGRCB,VT,1973,1213

NGRCB,VT,1974,1248

NGRCB,VT,1975,1126

NGRCB,VT,1976,1232

NGRCB,VT,1977,1159

NGRCB,VT,1978,1189

NGRCB,VT,1979,1131

NGRCB,VT,1980,1287

NGRCB,VT,1981,1281

NGRCB,VT,1982,1269

NGRCB,VT,1983,1241

NGRCB,VT,1984,1341

NGRCB,VT,1985,1444

NGRCB,VT,1986,1574

NGRCB,VT,1987,1641

NGRCB,VT,1988,1849

NGRCB,VT,1989,2095

NGRCB,VT,1990,2112

NGRCB,VT,1991,2177

NGRCB,VT,1992,2510

NGRCB,VT,1993,2525

NGRCB,VT,1994,2428

NGRCB,VT,1995,2290

NGRCB,VT,1996,2561

NGRCB,VT,1997,2662

NGRCB,VT,1998,2484

NGRCB,VT,1999,2595

NGRCB,VT,2000,2877

NGRCB,VT,2001,2752

NGRCB,VT,2002,2772

NGRCB,VT,2003,3137

NGRCB,VT,2004,3124

NGRCB,VT,2005,3102

NGRCB,VT,2006,2877

NGRCB,VT,2007,3210

NGRCB,VT,2008,3090

NGRCB,VT,2009,3199

NGRCB,VT,2010,3100

NGRCB,VT,2011,3240

NGRCB,VT,2012,3048

NGRCB,VT,2013,3466

NGRCB,VT,2014,3891

NGRCB,VT,2015,3929

NGRCB,VT,2016,3602

NGRCB,VT,2017,3614

NGRCB,VT,2018,4220

NGRCB,VT,2019,4288

NGRCB,WA,1960,8281

NGRCB,WA,1961,8798

NGRCB,WA,1962,10283

NGRCB,WA,1963,13529

NGRCB,WA,1964,18602

NGRCB,WA,1965,18689

NGRCB,WA,1966,21861

NGRCB,WA,1967,24619

NGRCB,WA,1968,27975

NGRCB,WA,1969,32369

NGRCB,WA,1970,33685

NGRCB,WA,1971,35800

NGRCB,WA,1972,40756

NGRCB,WA,1973,38328

NGRCB,WA,1974,37195

NGRCB,WA,1975,35792

NGRCB,WA,1976,33674

NGRCB,WA,1977,31907

NGRCB,WA,1978,28743

NGRCB,WA,1979,34398

NGRCB,WA,1980,31285

NGRCB,WA,1981,28191

NGRCB,WA,1982,30688

NGRCB,WA,1983,27116

NGRCB,WA,1984,30558

NGRCB,WA,1985,34320

NGRCB,WA,1986,31093

NGRCB,WA,1987,30782

NGRCB,WA,1988,35888

NGRCB,WA,1989,39596

NGRCB,WA,1990,41556

NGRCB,WA,1991,47656

NGRCB,WA,1992,44471

NGRCB,WA,1993,55294

NGRCB,WA,1994,55426

NGRCB,WA,1995,54988

NGRCB,WA,1996,65107

NGRCB,WA,1997,64828

NGRCB,WA,1998,64826

NGRCB,WA,1999,75553

NGRCB,WA,2000,74824

NGRCB,WA,2001,87354

NGRCB,WA,2002,75519

NGRCB,WA,2003,72983

NGRCB,WA,2004,72909

NGRCB,WA,2005,75802

NGRCB,WA,2006,77752

NGRCB,WA,2007,82188

NGRCB,WA,2008,87054

NGRCB,WA,2009,86682

NGRCB,WA,2010,78028

NGRCB,WA,2011,87884

NGRCB,WA,2012,82237

NGRCB,WA,2013,86129

NGRCB,WA,2014,82249

NGRCB,WA,2015,76475

NGRCB,WA,2016,82329

NGRCB,WA,2017,98296

NGRCB,WA,2018,90806

NGRCB,WA,2019,97618

NGRCB,WI,1960,49078

NGRCB,WI,1961,53942

NGRCB,WI,1962,60855

NGRCB,WI,1963,65371

NGRCB,WI,1964,69969

NGRCB,WI,1965,80872

NGRCB,WI,1966,85659

NGRCB,WI,1967,93087

NGRCB,WI,1968,95761

NGRCB,WI,1969,103652

NGRCB,WI,1970,107207

NGRCB,WI,1971,111843

NGRCB,WI,1972,106626

NGRCB,WI,1973,112182

NGRCB,WI,1974,118059

NGRCB,WI,1975,122408

NGRCB,WI,1976,124888

NGRCB,WI,1977,121084

NGRCB,WI,1978,130480

NGRCB,WI,1979,126303

NGRCB,WI,1980,124224

NGRCB,WI,1981,112413

NGRCB,WI,1982,119563

NGRCB,WI,1983,113350

NGRCB,WI,1984,113867

NGRCB,WI,1985,117350

NGRCB,WI,1986,111893

NGRCB,WI,1987,103993

NGRCB,WI,1988,122312

NGRCB,WI,1989,127636

NGRCB,WI,1990,114724

NGRCB,WI,1991,124940

NGRCB,WI,1992,124512

NGRCB,WI,1993,131562

NGRCB,WI,1994,129707

NGRCB,WI,1995,137493

NGRCB,WI,1996,149809

NGRCB,WI,1997,137281

NGRCB,WI,1998,117204

NGRCB,WI,1999,129102

NGRCB,WI,2000,136432

NGRCB,WI,2001,126344

NGRCB,WI,2002,138443

NGRCB,WI,2003,143403

NGRCB,WI,2004,136191

NGRCB,WI,2005,132980

NGRCB,WI,2006,121885

NGRCB,WI,2007,132936

NGRCB,WI,2008,142543

NGRCB,WI,2009,135023

NGRCB,WI,2010,124850

NGRCB,WI,2011,131300

NGRCB,WI,2012,114770

NGRCB,WI,2013,146877

NGRCB,WI,2014,155974

NGRCB,WI,2015,132795

NGRCB,WI,2016,131192

NGRCB,WI,2017,136267

NGRCB,WI,2018,151487

NGRCB,WI,2019,159117

NGRCB,WV,1960,51444

NGRCB,WV,1961,50895

NGRCB,WV,1962,51375

NGRCB,WV,1963,55342

NGRCB,WV,1964,54640

NGRCB,WV,1965,53170

NGRCB,WV,1966,55215

NGRCB,WV,1967,52310

NGRCB,WV,1968,56742

NGRCB,WV,1969,58508

NGRCB,WV,1970,59654

NGRCB,WV,1971,57242

NGRCB,WV,1972,61321

NGRCB,WV,1973,57418

NGRCB,WV,1974,55083

NGRCB,WV,1975,53248

NGRCB,WV,1976,53681

NGRCB,WV,1977,53777

NGRCB,WV,1978,55072

NGRCB,WV,1979,49101

NGRCB,WV,1980,49830

NGRCB,WV,1981,49001

NGRCB,WV,1982,45025

NGRCB,WV,1983,41487

NGRCB,WV,1984,41813

NGRCB,WV,1985,39215

NGRCB,WV,1986,38982

NGRCB,WV,1987,38276

NGRCB,WV,1988,40594

NGRCB,WV,1989,39990

NGRCB,WV,1990,34917

NGRCB,WV,1991,34969

NGRCB,WV,1992,37589

NGRCB,WV,1993,37500

NGRCB,WV,1994,37457

NGRCB,WV,1995,37543

NGRCB,WV,1996,39674

NGRCB,WV,1997,38448

NGRCB,WV,1998,31539

NGRCB,WV,1999,33136

NGRCB,WV,2000,33757

NGRCB,WV,2001,34104

NGRCB,WV,2002,32712

NGRCB,WV,2003,34339

NGRCB,WV,2004,32090

NGRCB,WV,2005,31807

NGRCB,WV,2006,29198

NGRCB,WV,2007,28522

NGRCB,WV,2008,29540

NGRCB,WV,2009,28327

NGRCB,WV,2010,29085

NGRCB,WV,2011,27181

NGRCB,WV,2012,24358

NGRCB,WV,2013,28547

NGRCB,WV,2014,30859

NGRCB,WV,2015,27273

NGRCB,WV,2016,25498

NGRCB,WV,2017,24254

NGRCB,WV,2018,28668

NGRCB,WV,2019,25887

NGRCB,WY,1960,9099

NGRCB,WY,1961,10002

NGRCB,WY,1962,10361

NGRCB,WY,1963,8322

NGRCB,WY,1964,9358

NGRCB,WY,1965,9946

NGRCB,WY,1966,11021

NGRCB,WY,1967,11342

NGRCB,WY,1968,12088

NGRCB,WY,1969,15928

NGRCB,WY,1970,18398

NGRCB,WY,1971,19911

NGRCB,WY,1972,22780

NGRCB,WY,1973,14112

NGRCB,WY,1974,12029

NGRCB,WY,1975,11334

NGRCB,WY,1976,11126

NGRCB,WY,1977,10463

NGRCB,WY,1978,12704

NGRCB,WY,1979,13393

NGRCB,WY,1980,10343

NGRCB,WY,1981,9432

NGRCB,WY,1982,15199

NGRCB,WY,1983,14752

NGRCB,WY,1984,14538

NGRCB,WY,1985,15096

NGRCB,WY,1986,13376

NGRCB,WY,1987,11222

NGRCB,WY,1988,12268

NGRCB,WY,1989,12428

NGRCB,WY,1990,12622

NGRCB,WY,1991,12712

NGRCB,WY,1992,11527

NGRCB,WY,1993,13371

NGRCB,WY,1994,12212

NGRCB,WY,1995,12918

NGRCB,WY,1996,14360

NGRCB,WY,1997,13897

NGRCB,WY,1998,13554

NGRCB,WY,1999,12724

NGRCB,WY,2000,12742

NGRCB,WY,2001,11588

NGRCB,WY,2002,13917

NGRCB,WY,2003,12708

NGRCB,WY,2004,12641

NGRCB,WY,2005,12157

NGRCB,WY,2006,12156

NGRCB,WY,2007,12831

NGRCB,WY,2008,13711

NGRCB,WY,2009,13053

NGRCB,WY,2010,13317

NGRCB,WY,2011,13736

NGRCB,WY,2012,11895

NGRCB,WY,2013,14217

NGRCB,WY,2014,13803

NGRCB,WY,2015,12273

NGRCB,WY,2016,12891

NGRCB,WY,2017,13307

NGRCB,WY,2018,13959

NGRCB,WY,2019,15103
