MSN,state,Year,data
TERCD,VT,1993,12.02
TERCD,VT,1994,12.47
TERCD,VT,1995,12.82
TERCD,VT,1996,13.64
TERCD,VT,1997,14.05
TERCD,VT,1998,13.78
TERCD,VT,1999,14.48
TERCD,VT,2000,15.9
TERCD,VT,2001,16.74
TERCD,VT,2002,16.62
TERCD,VT,2003,16.76
TERCD,VT,2004,17.78
TERCD,VT,2005,20.1
TERCD,VT,2006,22.81
TERCD,VT,2007,24.88
TERCD,VT,2008,28.36
TERCD,VT,2009,24.15
TERCD,VT,2010,25.64
TERCD,VT,2011,28.18
TERCD,VT,2012,30.59
TERCD,VT,2013,29.23
TERCD,VT,2014,29.12
TERCD,VT,2015,23.18
TERCD,VT,2016,23.05
TERCD,VT,2017,24.54
TERCD,VT,2018,24.77
TERCD,VT,2019,23.44
TERCD,WA,1970,2.09
TERCD,WA,1971,2.15
TERCD,WA,1972,2.24
TERCD,WA,1973,2.43
TERCD,WA,1974,2.85
TERCD,WA,1975,3.2
TERCD,WA,1976,3.42
TERCD,WA,1977,3.75
TERCD,WA,1978,3.97
TERCD,WA,1979,4.58
TERCD,WA,1980,5.7
TERCD,WA,1981,6.85
TERCD,WA,1982,7.84
TERCD,WA,1983,9.3
TERCD,WA,1984,9.3
TERCD,WA,1985,9.4
TERCD,WA,1986,9.26
TERCD,WA,1987,9.62
TERCD,WA,1988,9.67
TERCD,WA,1989,9.93
TERCD,WA,1990,10.07
TERCD,WA,1991,9.81
TERCD,WA,1992,10.01
TERCD,WA,1993,10.09
TERCD,WA,1994,10.71
TERCD,WA,1995,10.84
TERCD,WA,1996,10.81
TERCD,WA,1997,10.79
TERCD,WA,1998,10.83
TERCD,WA,1999,10.8
TERCD,WA,2000,11.66
TERCD,WA,2001,13.02
TERCD,WA,2002,13.79
TERCD,WA,2003,13.82
TERCD,WA,2004,14.67
TERCD,WA,2005,16.14
TERCD,WA,2006,17.33
TERCD,WA,2007,18.3
TERCD,WA,2008,18.65
TERCD,WA,2009,18.72
TERCD,WA,2010,19.11
TERCD,WA,2011,19.57
TERCD,WA,2012,19.84
TERCD,WA,2013,19.75
TERCD,WA,2014,19.56
TERCD,WA,2015,20.12
TERCD,WA,2016,19.9
TERCD,WA,2017,19.99
TERCD,WA,2018,20.18
TERCD,WA,2019,19.63
TERCD,WI,1970,2.03
TERCD,WI,1971,2.11
TERCD,WI,1972,2.31
TERCD,WI,1973,2.73
TERCD,WI,1974,3.11
TERCD,WI,1975,3.46
TERCD,WI,1976,3.82
TERCD,WI,1977,4.35
TERCD,WI,1978,4.5
TERCD,WI,1979,5.49
TERCD,WI,1980,6.78
TERCD,WI,1981,8.17
TERCD,WI,1982,9.11
TERCD,WI,1983,9.95
TERCD,WI,1984,9.99
TERCD,WI,1985,9.88
TERCD,WI,1986,9.61
TERCD,WI,1987,9.35
TERCD,WI,1988,9.04
TERCD,WI,1989,9.31
TERCD,WI,1990,9.62
TERCD,WI,1991,9.46
TERCD,WI,1992,9.49
TERCD,WI,1993,9.89
TERCD,WI,1994,10.01
TERCD,WI,1995,9.74
TERCD,WI,1996,9.81
TERCD,WI,1997,10.28
TERCD,WI,1998,10.62
TERCD,WI,1999,10.51
TERCD,WI,2000,11.86
TERCD,WI,2001,13.17
TERCD,WI,2002,12.42
TERCD,WI,2003,14
TERCD,WI,2004,15.19
TERCD,WI,2005,17.12
TERCD,WI,2006,18.61
TERCD,WI,2007,18.9
TERCD,WI,2008,20.2
TERCD,WI,2009,18.89
TERCD,WI,2010,20.02
TERCD,WI,2011,20.07
TERCD,WI,2012,20.45
TERCD,WI,2013,18.88
TERCD,WI,2014,20.25
TERCD,WI,2015,18.91
TERCD,WI,2016,18.71
TERCD,WI,2017,19.16
TERCD,WI,2018,18.39
TERCD,WI,2019,17.63
TERCD,WV,1970,1.72
TERCD,WV,1971,1.9
TERCD,WV,1972,2
TERCD,WV,1973,2.21
TERCD,WV,1974,2.72
TERCD,WV,1975,3.47
TERCD,WV,1976,3.87
TERCD,WV,1977,4.5
TERCD,WV,1978,4.72
TERCD,WV,1979,5.26
TERCD,WV,1980,6.35
TERCD,WV,1981,7.47
TERCD,WV,1982,8.66
TERCD,WV,1983,9.42
TERCD,WV,1984,9.17
TERCD,WV,1985,9.71
TERCD,WV,1986,9.68
TERCD,WV,1987,9.67
TERCD,WV,1988,9.32
TERCD,WV,1989,9.45
TERCD,WV,1990,10.36
TERCD,WV,1991,10.62
TERCD,WV,1992,10.61
TERCD,WV,1993,10.91
TERCD,WV,1994,11.11
TERCD,WV,1995,11.67
TERCD,WV,1996,11.4
TERCD,WV,1997,11.23
TERCD,WV,1998,11.83
TERCD,WV,1999,11.92
TERCD,WV,2000,12.33
TERCD,WV,2001,12.71
TERCD,WV,2002,12.97
TERCD,WV,2003,13.53
TERCD,WV,2004,14.49
TERCD,WV,2005,15.26
TERCD,WV,2006,16.65
TERCD,WV,2007,17.18
TERCD,WV,2008,18.02
TERCD,WV,2009,18.45
TERCD,WV,2010,19.1
TERCD,WV,2011,20.26
TERCD,WV,2012,21.22
TERCD,WV,2013,20.06
TERCD,WV,2014,19.58
TERCD,WV,2015,20.98
TERCD,WV,2016,22.84
TERCD,WV,2017,23.29
TERCD,WV,2018,22.46
TERCD,WV,2019,22.77
TERCD,WY,1970,1.42
TERCD,WY,1971,1.44
TERCD,WY,1972,1.46
TERCD,WY,1973,1.96
TERCD,WY,1974,2.3
TERCD,WY,1975,2.73
TERCD,WY,1976,2.93
TERCD,WY,1977,3.37
TERCD,WY,1978,3.63
TERCD,WY,1979,4.28
TERCD,WY,1980,5.6
TERCD,WY,1981,6.84
TERCD,WY,1982,7.11
TERCD,WY,1983,7.84
TERCD,WY,1984,8.31
TERCD,WY,1985,8.13
TERCD,WY,1986,8.17
TERCD,WY,1987,8.22
TERCD,WY,1988,7.95
TERCD,WY,1989,8.63
TERCD,WY,1990,8.44
TERCD,WY,1991,8.65
TERCD,WY,1992,8.67
TERCD,WY,1993,8.39
TERCD,WY,1994,8.77
TERCD,WY,1995,8.65
TERCD,WY,1996,8.25
TERCD,WY,1997,8.69
TERCD,WY,1998,9.14
TERCD,WY,1999,9.38
TERCD,WY,2000,10.38
TERCD,WY,2001,12.3
TERCD,WY,2002,10.77
TERCD,WY,2003,11.96
TERCD,WY,2004,13.1
TERCD,WY,2005,14.8
TERCD,WY,2006,15.96
TERCD,WY,2007,15.28
TERCD,WY,2008,16.98
TERCD,WY,2009,16.55
TERCD,WY,2010,16.34
TERCD,WY,2011,17.34
TERCD,WY,2012,18.01
TERCD,WY,2013,17.56
TERCD,WY,2014,19.01
TERCD,WY,2015,18.4
TERCD,WY,2016,17.96
TERCD,WY,2017,18.88
TERCD,WY,2018,18.48
TERCD,WY,2019,17.48
TERCV,AK,1970,38.9
TERCV,AK,1971,47.7
TERCV,AK,1972,49
TERCV,AK,1973,49.8
TERCV,AK,1974,61.5
TERCV,AK,1975,78.1
TERCV,AK,1976,94
TERCV,AK,1977,111.2
TERCV,AK,1978,134.7
TERCV,AK,1979,116.7
TERCV,AK,1980,125.2
TERCV,AK,1981,150.6
TERCV,AK,1982,193
TERCV,AK,1983,213.4
TERCV,AK,1984,247.8
TERCV,AK,1985,264.9
TERCV,AK,1986,250.7
TERCV,AK,1987,248.8
TERCV,AK,1988,249.4
TERCV,AK,1989,283.8
TERCV,AK,1990,322.1
TERCV,AK,1991,331
TERCV,AK,1992,331.7
TERCV,AK,1993,336.7
TERCV,AK,1994,327.8
TERCV,AK,1995,329.4
TERCV,AK,1996,342.1
TERCV,AK,1997,339.7
TERCV,AK,1998,328.1
TERCV,AK,1999,367.8
TERCV,AK,2000,381.5
TERCV,AK,2001,424.5
TERCV,AK,2002,388.4
TERCV,AK,2003,409.2
TERCV,AK,2004,471
TERCV,AK,2005,538.6
TERCV,AK,2006,700.6
TERCV,AK,2007,685.7
TERCV,AK,2008,776.1
TERCV,AK,2009,758.4
TERCV,AK,2010,727.8
TERCV,AK,2011,803.6
TERCV,AK,2012,815.9
TERCV,AK,2013,771.3
TERCV,AK,2014,764
TERCV,AK,2015,769.6
TERCV,AK,2016,730.9
TERCV,AK,2017,829.2
TERCV,AK,2018,816.4
TERCV,AK,2019,812.1
TERCV,AL,1970,285.3
TERCV,AL,1971,312
TERCV,AL,1972,347.3
TERCV,AL,1973,439.4
TERCV,AL,1974,484
TERCV,AL,1975,512.8
TERCV,AL,1976,601
TERCV,AL,1977,757.6
TERCV,AL,1978,810.1
TERCV,AL,1979,899.9
TERCV,AL,1980,1115.3
TERCV,AL,1981,1219.4
TERCV,AL,1982,1392.8
TERCV,AL,1983,1477.8
TERCV,AL,1984,1587.6
TERCV,AL,1985,1467.8
TERCV,AL,1986,1558.1
TERCV,AL,1987,1670.6
TERCV,AL,1988,1694.6
TERCV,AL,1989,1722.9
TERCV,AL,1990,1786.3
TERCV,AL,1991,1867.8
TERCV,AL,1992,1851.2
TERCV,AL,1993,2021.2
TERCV,AL,1994,2029.7
TERCV,AL,1995,2085.7
TERCV,AL,1996,2240.5
TERCV,AL,1997,2212.4
TERCV,AL,1998,2379.2
TERCV,AL,1999,2433
TERCV,AL,2000,2711.3
TERCV,AL,2001,2761.3
TERCV,AL,2002,2784.1
TERCV,AL,2003,2867.8
TERCV,AL,2004,3048.2
TERCV,AL,2005,3308.9
TERCV,AL,2006,3703
TERCV,AL,2007,3885.1
TERCV,AL,2008,4278.4
TERCV,AL,2009,4224.3
TERCV,AL,2010,4723.9
TERCV,AL,2011,4418.2
TERCV,AL,2012,4082.4
TERCV,AL,2013,4238.5
TERCV,AL,2014,4544.9
TERCV,AL,2015,4330.8
TERCV,AL,2016,4362.6
TERCV,AL,2017,4341.4
TERCV,AL,2018,4720
TERCV,AL,2019,4690.6
TERCV,AR,1970,193.1
TERCV,AR,1971,202.6
TERCV,AR,1972,224
TERCV,AR,1973,277
TERCV,AR,1974,299
TERCV,AR,1975,377.2
TERCV,AR,1976,442.4
TERCV,AR,1977,558.5
TERCV,AR,1978,555.4
TERCV,AR,1979,560.9
TERCV,AR,1980,737.4
TERCV,AR,1981,658.7
TERCV,AR,1982,798.1
TERCV,AR,1983,931.6
TERCV,AR,1984,898.9
TERCV,AR,1985,917.9
TERCV,AR,1986,969.7
TERCV,AR,1987,987.4
TERCV,AR,1988,1024
TERCV,AR,1989,1038.4
TERCV,AR,1990,1130.1
TERCV,AR,1991,1173.5
TERCV,AR,1992,1129.4
TERCV,AR,1993,1286
TERCV,AR,1994,1240.6
TERCV,AR,1995,1275.5
TERCV,AR,1996,1348.4
TERCV,AR,1997,1361.5
TERCV,AR,1998,1381.2
TERCV,AR,1999,1417.9
TERCV,AR,2000,1564.7
TERCV,AR,2001,1695.4
TERCV,AR,2002,1572.4
TERCV,AR,2003,1619.9
TERCV,AR,2004,1664.6
TERCV,AR,2005,1954.3
TERCV,AR,2006,2089.1
TERCV,AR,2007,2092.3
TERCV,AR,2008,2328.4
TERCV,AR,2009,2177.8
TERCV,AR,2010,2309.5
TERCV,AR,2011,2265.9
TERCV,AR,2012,2112.9
TERCV,AR,2013,2293.5
TERCV,AR,2014,2349.2
TERCV,AR,2015,2292.6
TERCV,AR,2016,2151.8
TERCV,AR,2017,2170.5
TERCV,AR,2018,2427.5
TERCV,AR,2019,2323
TERCV,AZ,1970,148.4
TERCV,AZ,1971,165.6
TERCV,AZ,1972,199.1
TERCV,AZ,1973,240.9
TERCV,AZ,1974,291.3
TERCV,AZ,1975,358.9
TERCV,AZ,1976,409.2
TERCV,AZ,1977,499.6
TERCV,AZ,1978,542.5
TERCV,AZ,1979,659.2
TERCV,AZ,1980,743.6
TERCV,AZ,1981,808
TERCV,AZ,1982,947.2
TERCV,AZ,1983,1049.8
TERCV,AZ,1984,1121.2
TERCV,AZ,1985,1252.2
TERCV,AZ,1986,1282
TERCV,AZ,1987,1400.7
TERCV,AZ,1988,1517.3
TERCV,AZ,1989,1580.4
TERCV,AZ,1990,1651.3
TERCV,AZ,1991,1708.3
TERCV,AZ,1992,1813.5
TERCV,AZ,1993,1862.6
TERCV,AZ,1994,1967.9
TERCV,AZ,1995,1903.1
TERCV,AZ,1996,2026.6
TERCV,AZ,1997,2122.1
TERCV,AZ,1998,2240
TERCV,AZ,1999,2295.7
TERCV,AZ,2000,2511.6
TERCV,AZ,2001,2640.1
TERCV,AZ,2002,2689.7
TERCV,AZ,2003,2792.3
TERCV,AZ,2004,2982.9
TERCV,AZ,2005,3287.6
TERCV,AZ,2006,3743.3
TERCV,AZ,2007,4110.8
TERCV,AZ,2008,4312.8
TERCV,AZ,2009,4289.8
TERCV,AZ,2010,4318.1
TERCV,AZ,2011,4444.5
TERCV,AZ,2012,4384.1
TERCV,AZ,2013,4574.4
TERCV,AZ,2014,4574.3
TERCV,AZ,2015,4724.6
TERCV,AZ,2016,4747.6
TERCV,AZ,2017,4908.6
TERCV,AZ,2018,5140.6
TERCV,AZ,2019,5062.2
TERCV,CA,1970,1401.4
TERCV,CA,1971,1616.7
TERCV,CA,1972,1762.4
TERCV,CA,1973,1931.7
TERCV,CA,1974,2320.4
TERCV,CA,1975,2675
TERCV,CA,1976,2880.4
TERCV,CA,1977,3079.9
TERCV,CA,1978,3391.2
TERCV,CA,1979,3985.8
TERCV,CA,1980,5119.4
TERCV,CA,1981,5487.1
TERCV,CA,1982,6607
TERCV,CA,1983,6848.3
TERCV,CA,1984,7043.7
TERCV,CA,1985,7788.7
TERCV,CA,1986,7215.4
TERCV,CA,1987,7851.7
TERCV,CA,1988,8687.4
TERCV,CA,1989,9361.7
TERCV,CA,1990,10015.1
TERCV,CA,1991,10765.1
TERCV,CA,1992,10772.8
TERCV,CA,1993,11093
TERCV,CA,1994,11505.6
TERCV,CA,1995,11347.1
TERCV,CA,1996,11427.5
TERCV,CA,1997,11908.9
TERCV,CA,1998,12080.7
TERCV,CA,1999,12110.4
TERCV,CA,2000,13267.5
TERCV,CA,2001,14947.6
TERCV,CA,2002,13702.5
TERCV,CA,2003,15159.2
TERCV,CA,2004,15849.5
TERCV,CA,2005,17222
TERCV,CA,2006,19467.8
TERCV,CA,2007,19439.7
TERCV,CA,2008,20062.8
TERCV,CA,2009,18790.4
TERCV,CA,2010,19007
TERCV,CA,2011,19433.3
TERCV,CA,2012,19130.4
TERCV,CA,2013,20268.1
TERCV,CA,2014,20075.6
TERCV,CA,2015,20438
TERCV,CA,2016,20919.4
TERCV,CA,2017,22639.1
TERCV,CA,2018,22861.9
TERCV,CA,2019,23629.6
TERCV,CO,1970,187.1
TERCV,CO,1971,201.3
TERCV,CO,1972,228.3
TERCV,CO,1973,276.8
TERCV,CO,1974,292.9
TERCV,CO,1975,332.8
TERCV,CO,1976,376.2
TERCV,CO,1977,417.7
TERCV,CO,1978,477.2
TERCV,CO,1979,555.4
TERCV,CO,1980,689.3
TERCV,CO,1981,886.3
TERCV,CO,1982,1121.8
TERCV,CO,1983,1216.6
TERCV,CO,1984,1135.8
TERCV,CO,1985,1123.7
TERCV,CO,1986,1074
TERCV,CO,1987,1072.9
TERCV,CO,1988,1091.5
TERCV,CO,1989,1139.9
TERCV,CO,1990,1170
TERCV,CO,1991,1231.4
TERCV,CO,1992,1233.7
TERCV,CO,1993,1308.8
TERCV,CO,1994,1366.7
TERCV,CO,1995,1423.5
TERCV,CO,1996,1476
TERCV,CO,1997,1497.1
TERCV,CO,1998,1540.2
TERCV,CO,1999,1651.2
TERCV,CO,2000,1892.5
TERCV,CO,2001,2261.8
TERCV,CO,2002,1989.1
TERCV,CO,2003,2311
TERCV,CO,2004,2535.4
TERCV,CO,2005,3022.8
TERCV,CO,2006,3006.3
TERCV,CO,2007,3074.6
TERCV,CO,2008,3506.8
TERCV,CO,2009,3179.1
TERCV,CO,2010,3397.6
TERCV,CO,2011,3506.6
TERCV,CO,2012,3369.7
TERCV,CO,2013,3654.3
TERCV,CO,2014,3787.5
TERCV,CO,2015,3521.8
TERCV,CO,2016,3433.7
TERCV,CO,2017,3512.3
TERCV,CO,2018,3672.1
TERCV,CO,2019,3815.3
TERCV,CT,1970,353.1
TERCV,CT,1971,387.4
TERCV,CT,1972,433.1
TERCV,CT,1973,483.1
TERCV,CT,1974,677.3
TERCV,CT,1975,708.6
TERCV,CT,1976,765.7
TERCV,CT,1977,831.5
TERCV,CT,1978,869.6
TERCV,CT,1979,1188.7
TERCV,CT,1980,1362.7
TERCV,CT,1981,1692.7
TERCV,CT,1982,1763
TERCV,CT,1983,1662.1
TERCV,CT,1984,1773
TERCV,CT,1985,1759.9
TERCV,CT,1986,1716.7
TERCV,CT,1987,1727.1
TERCV,CT,1988,1888.2
TERCV,CT,1989,2060
TERCV,CT,1990,2094.8
TERCV,CT,1991,2114.3
TERCV,CT,1992,2267.7
TERCV,CT,1993,2268.1
TERCV,CT,1994,2286.1
TERCV,CT,1995,2230.6
TERCV,CT,1996,2408.6
TERCV,CT,1997,2363
TERCV,CT,1998,2166.8
TERCV,CT,1999,2292.6
TERCV,CT,2000,2648.7
TERCV,CT,2001,2654
TERCV,CT,2002,2556.1
TERCV,CT,2003,3149.1
TERCV,CT,2004,3448.8
TERCV,CT,2005,4093.5
TERCV,CT,2006,4367.7
TERCV,CT,2007,4935
TERCV,CT,2008,5256.9
TERCV,CT,2009,4798.4
TERCV,CT,2010,4813.4
TERCV,CT,2011,4740.3
TERCV,CT,2012,4617.1
TERCV,CT,2013,4840
TERCV,CT,2014,5148.1
TERCV,CT,2015,4737.7
TERCV,CT,2016,4089.6
TERCV,CT,2017,4321.5
TERCV,CT,2018,4932.6
TERCV,CT,2019,4795
TERCV,DC,1970,54.2
TERCV,DC,1971,55.3
TERCV,DC,1972,58.6
TERCV,DC,1973,64.8
TERCV,DC,1974,77.2
TERCV,DC,1975,88.7
TERCV,DC,1976,97.2
TERCV,DC,1977,105.5
TERCV,DC,1978,119.5
TERCV,DC,1979,127.8
TERCV,DC,1980,164.3
TERCV,DC,1981,166.9
TERCV,DC,1982,191.4
TERCV,DC,1983,219.4
TERCV,DC,1984,259
TERCV,DC,1985,252
TERCV,DC,1986,243.5
TERCV,DC,1987,233.5
TERCV,DC,1988,230.4
TERCV,DC,1989,228.6
TERCV,DC,1990,210.4
TERCV,DC,1991,224.3
TERCV,DC,1992,236.3
TERCV,DC,1993,266.7
TERCV,DC,1994,258.1
TERCV,DC,1995,263.5
TERCV,DC,1996,302.7
TERCV,DC,1997,286.3
TERCV,DC,1998,257.8
TERCV,DC,1999,265.3
TERCV,DC,2000,312.7
TERCV,DC,2001,310.3
TERCV,DC,2002,319.2
TERCV,DC,2003,363.3
TERCV,DC,2004,380.5
TERCV,DC,2005,443.1
TERCV,DC,2006,393.3
TERCV,DC,2007,454.2
TERCV,DC,2008,484
TERCV,DC,2009,467.5
TERCV,DC,2010,508.9
TERCV,DC,2011,443.4
TERCV,DC,2012,413.9
TERCV,DC,2013,444.1
TERCV,DC,2014,472.9
TERCV,DC,2015,507.2
TERCV,DC,2016,433.5
TERCV,DC,2017,460.8
TERCV,DC,2018,501.5
TERCV,DC,2019,486.6
TERCV,DE,1970,65.6
TERCV,DE,1971,71.3
TERCV,DE,1972,81.4
TERCV,DE,1973,90.3
TERCV,DE,1974,115.7
TERCV,DE,1975,135.1
TERCV,DE,1976,149.7
TERCV,DE,1977,171.6
TERCV,DE,1978,181.1
TERCV,DE,1979,245.3
TERCV,DE,1980,247.5
TERCV,DE,1981,243.2
TERCV,DE,1982,260.6
TERCV,DE,1983,279.5
TERCV,DE,1984,343.6
TERCV,DE,1985,342.5
TERCV,DE,1986,301.2
TERCV,DE,1987,319.5
TERCV,DE,1988,342.9
TERCV,DE,1989,353.2
TERCV,DE,1990,351.8
TERCV,DE,1991,371.9
TERCV,DE,1992,371.3
TERCV,DE,1993,409.7
TERCV,DE,1994,420.4
TERCV,DE,1995,423.2
TERCV,DE,1996,456.1
TERCV,DE,1997,459.8
TERCV,DE,1998,448.6
TERCV,DE,1999,476.1
TERCV,DE,2000,490.4
TERCV,DE,2001,512.3
TERCV,DE,2002,547.6
TERCV,DE,2003,601.6
TERCV,DE,2004,629.6
TERCV,DE,2005,716.1
TERCV,DE,2006,795.7
TERCV,DE,2007,895.3
TERCV,DE,2008,942.7
TERCV,DE,2009,946.1
TERCV,DE,2010,1002.5
TERCV,DE,2011,965.5
TERCV,DE,2012,890.8
TERCV,DE,2013,893.3
TERCV,DE,2014,956.1
TERCV,DE,2015,938.9
TERCV,DE,2016,851.2
TERCV,DE,2017,848.5
TERCV,DE,2018,926.2
TERCV,DE,2019,892.8
TERCV,FL,1970,614.2
TERCV,FL,1971,677.9
TERCV,FL,1972,772.9
TERCV,FL,1973,959.6
TERCV,FL,1974,1199.8
TERCV,FL,1975,1434.5
TERCV,FL,1976,1585.1
TERCV,FL,1977,1808
TERCV,FL,1978,2024.8
TERCV,FL,1979,2236.5
TERCV,FL,1980,2855.1
TERCV,FL,1981,3660.3
TERCV,FL,1982,3683
TERCV,FL,1983,3984.3
TERCV,FL,1984,4446.9
TERCV,FL,1985,4927.5
TERCV,FL,1986,4919
TERCV,FL,1987,5018.5
TERCV,FL,1988,5331.4
TERCV,FL,1989,5565.9
TERCV,FL,1990,5816.7
TERCV,FL,1991,6065.8
TERCV,FL,1992,6036.9
TERCV,FL,1993,6488.9
TERCV,FL,1994,6570.5
TERCV,FL,1995,6995.2
TERCV,FL,1996,7403.3
TERCV,FL,1997,7400.6
TERCV,FL,1998,7862.9
TERCV,FL,1999,7558
TERCV,FL,2000,8069
TERCV,FL,2001,9118.3
TERCV,FL,2002,9180.9
TERCV,FL,2003,10056.3
TERCV,FL,2004,10593.1
TERCV,FL,2005,11696.6
TERCV,FL,2006,13845.2
TERCV,FL,2007,13770.2
TERCV,FL,2008,13889.8
TERCV,FL,2009,14950
TERCV,FL,2010,14711.2
TERCV,FL,2011,14040.8
TERCV,FL,2012,13330.3
TERCV,FL,2013,13320.7
TERCV,FL,2014,14483.7
TERCV,FL,2015,14707.5
TERCV,FL,2016,14061.4
TERCV,FL,2017,14666.2
TERCV,FL,2018,15132.9
TERCV,FL,2019,15480.2
TERCV,GA,1970,352.8
TERCV,GA,1971,386.5
TERCV,GA,1972,425.4
TERCV,GA,1973,497
TERCV,GA,1974,547.1
TERCV,GA,1975,708
TERCV,GA,1976,766.7
TERCV,GA,1977,969.2
TERCV,GA,1978,1084.5
TERCV,GA,1979,1117.6
TERCV,GA,1980,1422.4
TERCV,GA,1981,1568.6
TERCV,GA,1982,1820.6
TERCV,GA,1983,1996.2
TERCV,GA,1984,2218.6
TERCV,GA,1985,2256.3
TERCV,GA,1986,2480.3
TERCV,GA,1987,2615.2
TERCV,GA,1988,2757.8
TERCV,GA,1989,2879.1
TERCV,GA,1990,2999.3
TERCV,GA,1991,3072.4
TERCV,GA,1992,3196.8
TERCV,GA,1993,3577.4
TERCV,GA,1994,3483.9
TERCV,GA,1995,3699.3
TERCV,GA,1996,3947.7
TERCV,GA,1997,3906.7
TERCV,GA,1998,4078.2
TERCV,GA,1999,3775.1
TERCV,GA,2000,4845.4
TERCV,GA,2001,4908.5
TERCV,GA,2002,5123.2
TERCV,GA,2003,5473
TERCV,GA,2004,6035.6
TERCV,GA,2005,6899.1
TERCV,GA,2006,7126
TERCV,GA,2007,7337.2
TERCV,GA,2008,8040
TERCV,GA,2009,7812
TERCV,GA,2010,8685.3
TERCV,GA,2011,8512.1
TERCV,GA,2012,7959.1
TERCV,GA,2013,8205.5
TERCV,GA,2014,8977.7
TERCV,GA,2015,8486.3
TERCV,GA,2016,8586.8
TERCV,GA,2017,8620.7
TERCV,GA,2018,8995.3
TERCV,GA,2019,9067.5
TERCV,HI,1970,39.1
TERCV,HI,1971,44.9
TERCV,HI,1972,49
TERCV,HI,1973,58.6
TERCV,HI,1974,69
TERCV,HI,1975,86.1
TERCV,HI,1976,94.8
TERCV,HI,1977,104.9
TERCV,HI,1978,117.3
TERCV,HI,1979,136.8
TERCV,HI,1980,175.5
TERCV,HI,1981,262.2
TERCV,HI,1982,270
TERCV,HI,1983,249.8
TERCV,HI,1984,237.1
TERCV,HI,1985,227.4
TERCV,HI,1986,193.5
TERCV,HI,1987,207.7
TERCV,HI,1988,202.1
TERCV,HI,1989,220.9
TERCV,HI,1990,251.6
TERCV,HI,1991,268.6
TERCV,HI,1992,287.8
TERCV,HI,1993,315.5
TERCV,HI,1994,331.3
TERCV,HI,1995,360.7
TERCV,HI,1996,396.4
TERCV,HI,1997,415.1
TERCV,HI,1998,401.8
TERCV,HI,1999,408.8
TERCV,HI,2000,486
TERCV,HI,2001,491.6
TERCV,HI,2002,486.9
TERCV,HI,2003,538.2
TERCV,HI,2004,603.6
TERCV,HI,2005,691.9
TERCV,HI,2006,785.1
TERCV,HI,2007,811
TERCV,HI,2008,1076.6
TERCV,HI,2009,802.3
TERCV,HI,2010,917.1
TERCV,HI,2011,1090
TERCV,HI,2012,1112
TERCV,HI,2013,1037
TERCV,HI,2014,1034.9
TERCV,HI,2015,827.1
TERCV,HI,2016,767.4
TERCV,HI,2017,826.1
TERCV,HI,2018,928.5
TERCV,HI,2019,932.3
TERCV,IA,1970,336.2
TERCV,IA,1971,347.5
TERCV,IA,1972,392.3
TERCV,IA,1973,454.6
TERCV,IA,1974,487.5
TERCV,IA,1975,562.7
TERCV,IA,1976,620.8
TERCV,IA,1977,710
TERCV,IA,1978,769.2
TERCV,IA,1979,956.4
TERCV,IA,1980,1035.4
TERCV,IA,1981,1129.9
TERCV,IA,1982,1322.6
TERCV,IA,1983,1416.9
TERCV,IA,1984,1333.1
TERCV,IA,1985,1318.4
TERCV,IA,1986,1280.7
TERCV,IA,1987,1198.8
TERCV,IA,1988,1285.5
TERCV,IA,1989,1314
TERCV,IA,1990,1300.4
TERCV,IA,1991,1372
TERCV,IA,1992,1345.9
TERCV,IA,1993,1482.5
TERCV,IA,1994,1454
TERCV,IA,1995,1512.4
TERCV,IA,1996,1646
TERCV,IA,1997,1658.8
TERCV,IA,1998,1540
TERCV,IA,1999,1590.6
TERCV,IA,2000,1815
TERCV,IA,2001,1852.2
TERCV,IA,2002,1772.5
TERCV,IA,2003,1986
TERCV,IA,2004,2047.9
TERCV,IA,2005,2365.3
TERCV,IA,2006,2351.1
TERCV,IA,2007,2462.4
TERCV,IA,2008,2769.9
TERCV,IA,2009,2484.2
TERCV,IA,2010,2533.8
TERCV,IA,2011,2560
TERCV,IA,2012,2327.3
TERCV,IA,2013,2601.8
TERCV,IA,2014,2828.8
TERCV,IA,2015,2364
TERCV,IA,2016,2364.3
TERCV,IA,2017,2484.1
TERCV,IA,2018,2819
TERCV,IA,2019,2770.4
TERCV,ID,1970,65.3
TERCV,ID,1971,74.3
TERCV,ID,1972,82.5
TERCV,ID,1973,93.1
TERCV,ID,1974,98.7
TERCV,ID,1975,128.8
TERCV,ID,1976,140.7
TERCV,ID,1977,161.7
TERCV,ID,1978,162.7
TERCV,ID,1979,191.7
TERCV,ID,1980,210
TERCV,ID,1981,231.9
TERCV,ID,1982,258.4
TERCV,ID,1983,266.3
TERCV,ID,1984,315.8
TERCV,ID,1985,339.1
TERCV,ID,1986,317.8
TERCV,ID,1987,302.9
TERCV,ID,1988,329.7
TERCV,ID,1989,355.3
TERCV,ID,1990,357.3
TERCV,ID,1991,388.1
TERCV,ID,1992,366.7
TERCV,ID,1993,416.6
TERCV,ID,1994,410.5
TERCV,ID,1995,434.5
TERCV,ID,1996,457.8
TERCV,ID,1997,457.6
TERCV,ID,1998,456.5
TERCV,ID,1999,498
TERCV,ID,2000,584.2
TERCV,ID,2001,649.5
TERCV,ID,2002,682.1
TERCV,ID,2003,635.4
TERCV,ID,2004,727.4
TERCV,ID,2005,831.5
TERCV,ID,2006,920.5
